time,temperature_2m (°C),relative_humidity_2m (%),rain (mm)
2019-04-21T20:00,28.5,16,0.00
2019-04-21T21:00,28.5,16,0.00
2019-04-21T22:00,28.2,15,0.00
2019-04-21T23:00,28.0,15,0.00
2019-04-22T00:00,26.2,23,0.00
2019-04-22T01:00,24.5,25,0.00
2019-04-22T02:00,22.9,30,0.00
2019-04-22T03:00,22.1,32,0.00
2019-04-22T04:00,20.3,37,0.00
2019-04-22T05:00,18.5,42,0.00
2019-04-22T06:00,17.3,45,0.00
2019-04-22T07:00,16.2,47,0.00
2019-04-22T08:00,15.1,52,0.00
2019-04-22T09:00,14.8,55,0.00
2019-04-22T10:00,14.2,57,0.00
2019-04-22T11:00,14.5,53,0.00
2019-04-22T12:00,14.8,53,0.00
2019-04-22T13:00,14.6,54,0.00
2019-04-22T14:00,16.9,47,0.00
2019-04-22T15:00,20.0,37,0.00
2019-04-22T16:00,22.9,31,0.00
2019-04-22T17:00,25.5,26,0.00
2019-04-22T18:00,27.3,22,0.00
2019-04-22T19:00,28.1,20,0.00
2019-04-22T20:00,29.2,19,0.00
2019-04-22T21:00,29.0,19,0.00
2019-04-22T22:00,22.4,45,5.50
2019-04-22T23:00,21.6,46,0.20
2019-04-23T00:00,22.7,36,0.00
2019-04-23T01:00,21.5,42,0.00
2019-04-23T02:00,21.0,44,0.00
2019-04-23T03:00,20.4,46,0.00
2019-04-23T04:00,19.1,55,0.00
2019-04-23T05:00,17.8,63,0.00
2019-04-23T06:00,16.3,68,0.00
2019-04-23T07:00,15.6,71,0.00
2019-04-23T08:00,14.9,79,0.00
2019-04-23T09:00,14.2,81,0.00
2019-04-23T10:00,13.9,78,0.00
2019-04-23T11:00,13.6,74,0.00
2019-04-23T12:00,13.9,71,0.00
2019-04-23T13:00,14.2,66,0.00
2019-04-23T14:00,16.6,57,0.00
2019-04-23T15:00,20.0,45,0.00
2019-04-23T16:00,23.1,32,0.00
2019-04-23T17:00,25.0,27,0.00
2019-04-23T18:00,26.1,25,0.00
2019-04-23T19:00,26.8,25,0.00
2019-04-23T20:00,26.0,29,0.10
2019-04-23T21:00,26.9,24,0.10
2019-04-23T22:00,26.8,25,0.00
2019-04-23T23:00,23.1,42,0.50
2019-04-24T00:00,27.6,15,0.00
2019-04-24T01:00,25.9,18,0.00
2019-04-24T02:00,23.3,24,0.00
2019-04-24T03:00,21.6,28,0.00
2019-04-24T04:00,20.8,29,0.00
2019-04-24T05:00,19.5,36,0.00
2019-04-24T06:00,17.5,39,0.00
2019-04-24T07:00,16.0,44,0.00
2019-04-24T08:00,14.9,48,0.00
2019-04-24T09:00,14.0,52,0.00
2019-04-24T10:00,13.9,50,0.00
2019-04-24T11:00,13.6,52,0.00
2019-04-24T12:00,12.9,55,0.00
2019-04-24T13:00,12.9,55,0.00
2019-04-24T14:00,16.1,45,0.00
2019-04-24T15:00,19.9,35,0.00
2019-04-24T16:00,22.9,27,0.00
2019-04-24T17:00,25.2,24,0.00
2019-04-24T18:00,27.5,20,0.00
2019-04-24T19:00,29.5,17,0.00
2019-04-24T20:00,29.5,16,0.00
2019-04-24T21:00,29.5,16,0.00
2019-04-24T22:00,29.0,16,0.00
2019-04-24T23:00,28.0,18,0.00
2019-04-25T00:00,26.9,15,0.00
2019-04-25T01:00,24.6,19,0.00
2019-04-25T02:00,22.5,21,0.00
2019-04-25T03:00,20.9,22,0.00
2019-04-25T04:00,19.5,25,0.00
2019-04-25T05:00,18.0,29,0.00
2019-04-25T06:00,16.9,29,0.00
2019-04-25T07:00,15.1,29,0.00
2019-04-25T08:00,14.1,31,0.00
2019-04-25T09:00,13.6,32,0.00
2019-04-25T10:00,13.0,34,0.00
2019-04-25T11:00,12.0,35,0.00
2019-04-25T12:00,10.6,43,0.00
2019-04-25T13:00,11.6,43,0.00
2019-04-25T14:00,15.2,34,0.00
2019-04-25T15:00,18.5,27,0.00
2019-04-25T16:00,21.9,18,0.00
2019-04-25T17:00,24.5,12,0.00
2019-04-25T18:00,26.2,12,0.00
2019-04-25T19:00,27.4,13,0.00
2019-04-25T20:00,28.5,13,0.00
2019-04-25T21:00,28.6,14,0.00
2019-04-25T22:00,29.1,13,0.00
2019-04-25T23:00,28.2,15,0.10
2019-04-26T00:00,26.9,17,0.00
2019-04-26T01:00,25.8,18,0.00
2019-04-26T02:00,20.1,55,0.00
2019-04-26T03:00,19.7,60,0.10
2019-04-26T04:00,19.2,62,0.00
2019-04-26T05:00,18.5,67,0.00
2019-04-26T06:00,17.8,70,0.00
2019-04-26T07:00,17.0,73,0.00
2019-04-26T08:00,15.9,77,0.00
2019-04-26T09:00,15.4,79,0.00
2019-04-26T10:00,14.6,81,0.00
2019-04-26T11:00,14.1,84,0.00
2019-04-26T12:00,13.6,83,0.00
2019-04-26T13:00,14.4,80,0.00
2019-04-26T14:00,16.4,67,0.00
2019-04-26T15:00,18.2,54,0.00
2019-04-26T16:00,20.5,45,0.00
2019-04-26T17:00,23.0,37,0.00
2019-04-26T18:00,25.0,31,0.00
2019-04-26T19:00,26.4,26,0.00
2019-04-26T20:00,26.9,23,0.00
2019-04-26T21:00,28.7,19,0.00
2019-04-26T22:00,23.0,43,1.30
2019-04-26T23:00,23.1,33,0.00
2019-04-27T00:00,22.5,39,0.10
2019-04-27T01:00,22.4,42,0.00
2019-04-27T02:00,18.6,61,1.00
2019-04-27T03:00,17.6,60,0.00
2019-04-27T04:00,17.0,62,0.00
2019-04-27T05:00,16.0,66,0.00
2019-04-27T06:00,15.1,70,0.00
2019-04-27T07:00,14.4,72,0.00
2019-04-27T08:00,13.6,76,0.00
2019-04-27T09:00,13.1,79,0.00
2019-04-27T10:00,12.5,88,0.00
2019-04-27T11:00,12.2,86,0.00
2019-04-27T12:00,11.1,88,0.00
2019-04-27T13:00,11.4,86,0.00
2019-04-27T14:00,14.1,73,0.00
2019-04-27T15:00,17.8,57,0.00
2019-04-27T16:00,21.2,42,0.00
2019-04-27T17:00,23.7,33,0.00
2019-04-27T18:00,25.4,28,0.00
2019-04-27T19:00,27.1,22,0.00
2019-04-27T20:00,27.0,20,0.00
2019-04-27T21:00,28.5,17,0.00
2019-04-27T22:00,25.4,30,0.10
2019-04-27T23:00,25.0,22,0.00
2019-04-28T00:00,26.4,19,0.00
2019-04-28T01:00,22.5,36,0.00
2019-04-28T02:00,21.4,42,0.00
2019-04-28T03:00,20.5,47,0.00
2019-04-28T04:00,19.9,50,0.00
2019-04-28T05:00,18.6,54,0.00
2019-04-28T06:00,17.5,56,0.00
2019-04-28T07:00,16.7,57,0.00
2019-04-28T08:00,16.6,58,0.00
2019-04-28T09:00,16.5,60,0.00
2019-04-28T10:00,15.7,63,0.00
2019-04-28T11:00,14.9,60,0.00
2019-04-28T12:00,14.6,61,0.00
2019-04-28T13:00,15.1,58,0.00
2019-04-28T14:00,17.1,53,0.00
2019-04-28T15:00,20.3,41,0.00
2019-04-28T16:00,23.0,34,0.00
2019-04-28T17:00,24.6,29,0.00
2019-04-28T18:00,25.0,27,0.00
2019-04-28T19:00,26.1,25,0.00
2019-04-28T20:00,27.0,23,0.00
2019-04-28T21:00,26.4,24,0.00
2019-04-28T22:00,23.6,32,0.30
2019-04-28T23:00,24.9,27,0.00
2019-04-29T00:00,22.0,44,0.00
2019-04-29T01:00,21.0,46,0.00
2019-04-29T02:00,19.1,62,0.00
2019-04-29T03:00,18.8,62,0.00
2019-04-29T04:00,18.7,63,0.00
2019-04-29T05:00,18.2,67,0.00
2019-04-29T06:00,17.7,68,0.00
2019-04-29T07:00,16.1,70,0.00
2019-04-29T08:00,15.2,75,0.00
2019-04-29T09:00,15.1,78,0.00
2019-04-29T10:00,14.9,73,0.00
2019-04-29T11:00,14.2,72,0.00
2019-04-29T12:00,13.8,75,0.00
2019-04-29T13:00,14.8,65,0.00
2019-04-29T14:00,18.0,51,0.00
2019-04-29T15:00,20.8,42,0.00
2019-04-29T16:00,23.6,34,0.00
2019-04-29T17:00,25.2,29,0.00
2019-04-29T18:00,27.2,24,0.00
2019-04-29T19:00,27.9,23,0.00
2019-04-29T20:00,24.6,34,0.30
2019-04-29T21:00,22.0,42,1.90
2019-04-29T22:00,23.8,34,0.00
2019-04-29T23:00,22.3,41,0.20
2019-04-30T00:00,18.6,66,0.80
2019-04-30T01:00,16.5,80,6.90
2019-04-30T02:00,15.9,89,3.00
2019-04-30T03:00,15.3,91,3.60
2019-04-30T04:00,15.1,89,2.00
2019-04-30T05:00,15.5,82,0.60
2019-04-30T06:00,15.6,80,0.10
2019-04-30T07:00,15.1,75,0.00
2019-04-30T08:00,14.4,69,0.00
2019-04-30T09:00,14.1,67,0.00
2019-04-30T10:00,11.5,86,0.00
2019-04-30T11:00,10.8,90,0.00
2019-04-30T12:00,11.1,85,0.00
2019-04-30T13:00,13.1,78,0.00
2019-04-30T14:00,15.1,66,0.00
2019-04-30T15:00,18.0,53,0.00
2019-04-30T16:00,21.4,41,0.00
2019-04-30T17:00,24.4,32,0.00
2019-04-30T18:00,26.3,28,0.00
2019-04-30T19:00,27.5,26,0.00
2019-04-30T20:00,27.6,24,0.00
2019-04-30T21:00,26.9,24,0.00
2019-04-30T22:00,21.4,50,2.90
2019-04-30T23:00,20.3,52,0.90
2019-05-01T00:00,18.9,53,0.00
2019-05-01T01:00,17.4,69,2.50
2019-05-01T02:00,15.9,81,2.10
2019-05-01T03:00,15.8,83,0.80
2019-05-01T04:00,15.5,85,0.20
2019-05-01T05:00,15.1,86,0.00
2019-05-01T06:00,14.1,92,0.00
2019-05-01T07:00,13.1,94,0.00
2019-05-01T08:00,13.6,87,0.00
2019-05-01T09:00,12.6,88,0.00
2019-05-01T10:00,12.1,92,0.00
2019-05-01T11:00,11.4,96,0.00
2019-05-01T12:00,11.4,98,0.00
2019-05-01T13:00,11.6,97,0.00
2019-05-01T14:00,13.7,88,0.00
2019-05-01T15:00,17.4,65,0.00
2019-05-01T16:00,20.8,49,0.00
2019-05-01T17:00,23.5,39,0.00
2019-05-01T18:00,25.5,31,0.00
2019-05-01T19:00,26.0,29,0.00
2019-05-01T20:00,26.4,29,0.10
2019-05-01T21:00,27.4,26,0.00
2019-05-01T22:00,24.4,37,0.70
2019-05-01T23:00,21.8,46,1.40
2019-05-02T00:00,23.4,34,0.80
2019-05-02T01:00,21.7,43,0.10
2019-05-02T02:00,19.1,57,0.20
2019-05-02T03:00,16.6,73,0.80
2019-05-02T04:00,16.4,72,0.00
2019-05-02T05:00,16.2,74,0.00
2019-05-02T06:00,15.9,78,0.00
2019-05-02T07:00,15.2,80,0.00
2019-05-02T08:00,14.2,83,0.00
2019-05-02T09:00,13.3,85,0.00
2019-05-02T10:00,12.4,89,0.00
2019-05-02T11:00,12.1,90,0.00
2019-05-02T12:00,12.1,91,0.00
2019-05-02T13:00,13.1,87,0.00
2019-05-02T14:00,15.7,78,0.00
2019-05-02T15:00,18.9,60,0.00
2019-05-02T16:00,21.5,46,0.00
2019-05-02T17:00,23.6,41,0.00
2019-05-02T18:00,25.6,33,0.00
2019-05-02T19:00,26.8,27,0.00
2019-05-02T20:00,27.6,24,0.00
2019-05-02T21:00,27.2,24,0.00
2019-05-02T22:00,27.1,22,0.00
2019-05-02T23:00,23.2,36,0.00
2019-05-03T00:00,22.9,38,0.00
2019-05-03T01:00,22.0,44,0.00
2019-05-03T02:00,18.2,60,0.00
2019-05-03T03:00,17.5,75,0.00
2019-05-03T04:00,17.2,72,0.00
2019-05-03T05:00,15.9,75,0.00
2019-05-03T06:00,15.0,72,0.00
2019-05-03T07:00,13.6,80,0.00
2019-05-03T08:00,12.8,86,0.00
2019-05-03T09:00,14.3,71,0.00
2019-05-03T10:00,12.6,83,0.00
2019-05-03T11:00,12.7,77,0.00
2019-05-03T12:00,12.4,81,0.00
2019-05-03T13:00,13.2,78,0.00
2019-05-03T14:00,15.8,69,0.00
2019-05-03T15:00,19.8,53,0.00
2019-05-03T16:00,22.8,39,0.00
2019-05-03T17:00,24.8,29,0.00
2019-05-03T18:00,25.5,24,0.00
2019-05-03T19:00,25.9,23,0.00
2019-05-03T20:00,26.0,21,0.00
2019-05-03T21:00,27.5,18,0.00
2019-05-03T22:00,25.1,23,0.00
2019-05-03T23:00,26.0,20,0.00
2019-05-04T00:00,24.8,28,0.00
2019-05-04T01:00,22.8,36,0.00
2019-05-04T02:00,20.4,50,0.00
2019-05-04T03:00,19.6,50,0.00
2019-05-04T04:00,18.8,53,0.00
2019-05-04T05:00,17.0,58,0.00
2019-05-04T06:00,16.5,56,0.00
2019-05-04T07:00,15.3,61,0.00
2019-05-04T08:00,13.9,70,0.00
2019-05-04T09:00,13.4,69,0.00
2019-05-04T10:00,12.4,75,0.00
2019-05-04T11:00,11.8,75,0.00
2019-05-04T12:00,11.2,76,0.00
2019-05-04T13:00,12.9,64,0.00
2019-05-04T14:00,16.9,50,0.00
2019-05-04T15:00,20.3,39,0.00
2019-05-04T16:00,23.0,29,0.00
2019-05-04T17:00,24.5,23,0.00
2019-05-04T18:00,25.4,22,0.00
2019-05-04T19:00,26.1,18,0.00
2019-05-04T20:00,26.8,16,0.00
2019-05-04T21:00,26.9,16,0.00
2019-05-04T22:00,27.9,14,0.00
2019-05-04T23:00,25.7,19,0.00
2019-05-05T00:00,24.2,27,0.00
2019-05-05T01:00,23.5,29,0.00
2019-05-05T02:00,22.0,36,0.00
2019-05-05T03:00,21.3,40,0.00
2019-05-05T04:00,20.5,42,0.00
2019-05-05T05:00,18.8,49,0.00
2019-05-05T06:00,17.5,60,0.00
2019-05-05T07:00,16.2,58,0.00
2019-05-05T08:00,16.0,59,0.00
2019-05-05T09:00,14.6,67,0.00
2019-05-05T10:00,13.5,75,0.00
2019-05-05T11:00,12.6,82,0.00
2019-05-05T12:00,12.8,76,0.00
2019-05-05T13:00,13.2,78,0.00
2019-05-05T14:00,15.6,62,0.00
2019-05-05T15:00,19.1,44,0.00
2019-05-05T16:00,22.7,32,0.00
2019-05-05T17:00,24.1,27,0.00
2019-05-05T18:00,24.9,25,0.00
2019-05-05T19:00,24.5,28,0.00
2019-05-05T20:00,25.2,25,0.00
2019-05-05T21:00,22.9,34,0.90
2019-05-05T22:00,24.6,28,0.00
2019-05-05T23:00,25.2,28,0.00
2019-05-06T00:00,25.3,25,1.40
2019-05-06T01:00,22.5,33,0.00
2019-05-06T02:00,17.9,62,0.00
2019-05-06T03:00,17.8,58,0.00
2019-05-06T04:00,18.2,53,0.00
2019-05-06T05:00,17.6,53,0.00
2019-05-06T06:00,16.5,65,0.00
2019-05-06T07:00,15.6,71,0.00
2019-05-06T08:00,14.9,72,0.00
2019-05-06T09:00,13.3,80,0.00
2019-05-06T10:00,12.2,79,0.00
2019-05-06T11:00,11.2,78,0.00
2019-05-06T12:00,10.6,76,0.00
2019-05-06T13:00,11.9,67,0.00
2019-05-06T14:00,15.8,63,0.00
2019-05-06T15:00,19.4,47,0.00
2019-05-06T16:00,22.3,35,0.00
2019-05-06T17:00,24.9,27,0.00
2019-05-06T18:00,26.6,20,0.00
2019-05-06T19:00,27.6,17,0.00
2019-05-06T20:00,26.6,19,0.00
2019-05-06T21:00,26.8,21,0.00
2019-05-06T22:00,25.7,23,0.00
2019-05-06T23:00,25.7,23,0.00
2019-05-07T00:00,25.2,21,0.00
2019-05-07T01:00,23.5,25,0.00
2019-05-07T02:00,22.0,27,0.00
2019-05-07T03:00,20.5,32,0.00
2019-05-07T04:00,18.2,37,0.00
2019-05-07T05:00,16.0,43,0.00
2019-05-07T06:00,14.4,47,0.00
2019-05-07T07:00,13.6,50,0.00
2019-05-07T08:00,12.9,59,0.00
2019-05-07T09:00,12.8,51,0.00
2019-05-07T10:00,11.5,60,0.00
2019-05-07T11:00,10.8,57,0.00
2019-05-07T12:00,10.2,59,0.00
2019-05-07T13:00,11.8,52,0.00
2019-05-07T14:00,15.2,44,0.00
2019-05-07T15:00,19.7,31,0.00
2019-05-07T16:00,23.5,21,0.00
2019-05-07T17:00,26.0,18,0.00
2019-05-07T18:00,27.7,16,0.00
2019-05-07T19:00,28.8,14,0.00
2019-05-07T20:00,28.8,14,0.00
2019-05-07T21:00,28.5,15,0.00
2019-05-07T22:00,27.8,15,0.00
2019-05-07T23:00,27.6,14,0.00
2019-05-08T00:00,27.5,14,0.00
2019-05-08T01:00,25.5,16,0.00
2019-05-08T02:00,22.8,20,0.00
2019-05-08T03:00,20.6,24,0.00
2019-05-08T04:00,19.7,25,0.00
2019-05-08T05:00,18.5,27,0.00
2019-05-08T06:00,16.2,31,0.00
2019-05-08T07:00,14.3,35,0.00
2019-05-08T08:00,13.4,37,0.00
2019-05-08T09:00,13.3,37,0.00
2019-05-08T10:00,12.1,41,0.00
2019-05-08T11:00,12.4,39,0.00
2019-05-08T12:00,10.6,49,0.00
2019-05-08T13:00,11.8,41,0.00
2019-05-08T14:00,16.4,32,0.00
2019-05-08T15:00,22.2,21,0.00
2019-05-08T16:00,26.2,13,0.00
2019-05-08T17:00,28.2,10,0.00
2019-05-08T18:00,29.3,9,0.00
2019-05-08T19:00,30.0,9,0.00
2019-05-08T20:00,30.4,9,0.00
2019-05-08T21:00,30.2,8,0.00
2019-05-08T22:00,29.9,8,0.00
2019-05-08T23:00,28.9,9,0.00
2019-05-09T00:00,26.8,9,0.00
2019-05-09T01:00,24.5,10,0.00
2019-05-09T02:00,22.6,11,0.00
2019-05-09T03:00,20.3,15,0.00
2019-05-09T04:00,19.8,17,0.00
2019-05-09T05:00,17.8,20,0.00
2019-05-09T06:00,15.9,21,0.00
2019-05-09T07:00,13.9,24,0.00
2019-05-09T08:00,13.1,25,0.00
2019-05-09T09:00,12.4,26,0.00
2019-05-09T10:00,11.5,28,0.00
2019-05-09T11:00,10.8,28,0.00
2019-05-09T12:00,9.5,34,0.00
2019-05-09T13:00,11.2,26,0.00
2019-05-09T14:00,16.6,18,0.00
2019-05-09T15:00,22.6,13,0.00
2019-05-09T16:00,26.0,9,0.00
2019-05-09T17:00,27.3,8,0.00
2019-05-09T18:00,28.2,9,0.00
2019-05-09T19:00,29.0,9,0.00
2019-05-09T20:00,29.6,8,0.00
2019-05-09T21:00,29.9,7,0.00
2019-05-09T22:00,29.6,7,0.00
2019-05-09T23:00,28.5,7,0.00
2019-05-10T00:00,26.2,8,0.00
2019-05-10T01:00,24.3,10,0.00
2019-05-10T02:00,22.6,11,0.00
2019-05-10T03:00,20.6,14,0.00
2019-05-10T04:00,18.4,19,0.00
2019-05-10T05:00,16.1,28,0.00
2019-05-10T06:00,16.1,23,0.00
2019-05-10T07:00,15.7,24,0.00
2019-05-10T08:00,15.0,25,0.00
2019-05-10T09:00,13.2,29,0.00
2019-05-10T10:00,11.1,30,0.00
2019-05-10T11:00,10.1,31,0.00
2019-05-10T12:00,9.6,36,0.00
2019-05-10T13:00,11.6,29,0.00
2019-05-10T14:00,15.3,22,0.00
2019-05-10T15:00,20.2,14,0.00
2019-05-10T16:00,23.4,11,0.00
2019-05-10T17:00,25.5,9,0.00
2019-05-10T18:00,27.1,8,0.00
2019-05-10T19:00,28.3,7,0.00
2019-05-10T20:00,29.2,8,0.00
2019-05-10T21:00,30.0,9,0.00
2019-05-10T22:00,29.0,10,0.00
2019-05-10T23:00,27.7,9,0.00
2019-05-11T00:00,26.8,11,0.00
2019-05-11T01:00,24.9,12,0.00
2019-05-11T02:00,22.4,18,0.00
2019-05-11T03:00,20.8,17,0.00
2019-05-11T04:00,19.1,20,0.00
2019-05-11T05:00,17.0,24,0.00
2019-05-11T06:00,15.6,28,0.00
2019-05-11T07:00,15.2,35,0.00
2019-05-11T08:00,14.8,39,0.00
2019-05-11T09:00,14.4,39,0.00
2019-05-11T10:00,13.9,48,0.00
2019-05-11T11:00,13.4,56,0.00
2019-05-11T12:00,14.8,53,0.00
2019-05-11T13:00,14.6,58,0.00
2019-05-11T14:00,17.0,49,0.00
2019-05-11T15:00,19.8,47,0.00
2019-05-11T16:00,22.4,34,0.00
2019-05-11T17:00,24.8,22,0.00
2019-05-11T18:00,26.9,14,0.00
2019-05-11T19:00,28.3,11,0.00
2019-05-11T20:00,29.3,10,0.00
2019-05-11T21:00,29.4,9,0.00
2019-05-11T22:00,29.6,8,0.00
2019-05-11T23:00,27.4,19,0.00
2019-05-12T00:00,27.5,15,0.00
2019-05-12T01:00,25.9,17,0.00
2019-05-12T02:00,24.0,21,0.00
2019-05-12T03:00,21.9,25,0.00
2019-05-12T04:00,20.2,28,0.00
2019-05-12T05:00,18.6,33,0.00
2019-05-12T06:00,17.5,39,0.00
2019-05-12T07:00,15.6,48,0.00
2019-05-12T08:00,15.4,41,0.00
2019-05-12T09:00,14.3,51,0.00
2019-05-12T10:00,14.1,51,0.00
2019-05-12T11:00,13.3,50,0.00
2019-05-12T12:00,11.6,47,0.00
2019-05-12T13:00,13.4,51,0.00
2019-05-12T14:00,16.8,49,0.00
2019-05-12T15:00,20.0,42,0.00
2019-05-12T16:00,23.0,28,0.00
2019-05-12T17:00,25.4,18,0.00
2019-05-12T18:00,26.9,14,0.00
2019-05-12T19:00,28.1,13,0.00
2019-05-12T20:00,29.7,12,0.00
2019-05-12T21:00,28.8,18,0.00
2019-05-12T22:00,28.1,17,0.00
2019-05-12T23:00,28.1,18,0.00
2019-05-13T00:00,27.0,16,0.00
2019-05-13T01:00,24.9,21,0.00
2019-05-13T02:00,23.0,24,0.00
2019-05-13T03:00,21.2,27,0.00
2019-05-13T04:00,20.4,29,0.00
2019-05-13T05:00,19.2,32,0.00
2019-05-13T06:00,17.5,36,0.00
2019-05-13T07:00,15.9,40,0.00
2019-05-13T08:00,14.6,42,0.00
2019-05-13T09:00,13.8,44,0.00
2019-05-13T10:00,13.0,47,0.00
2019-05-13T11:00,12.7,47,0.00
2019-05-13T12:00,13.9,47,0.00
2019-05-13T13:00,14.4,46,0.00
2019-05-13T14:00,16.9,39,0.00
2019-05-13T15:00,19.9,30,0.00
2019-05-13T16:00,23.0,25,0.00
2019-05-13T17:00,25.3,19,0.00
2019-05-13T18:00,27.2,17,0.00
2019-05-13T19:00,29.8,14,0.00
2019-05-13T20:00,30.8,12,0.00
2019-05-13T21:00,30.0,14,0.00
2019-05-13T22:00,29.4,14,0.00
2019-05-13T23:00,29.0,16,0.00
2019-05-14T00:00,27.5,17,0.00
2019-05-14T01:00,25.8,21,0.00
2019-05-14T02:00,24.1,24,0.00
2019-05-14T03:00,22.4,25,0.00
2019-05-14T04:00,21.0,28,0.00
2019-05-14T05:00,19.3,29,0.00
2019-05-14T06:00,17.1,32,0.00
2019-05-14T07:00,15.6,36,0.00
2019-05-14T08:00,15.4,34,0.00
2019-05-14T09:00,14.4,35,0.00
2019-05-14T10:00,14.1,36,0.00
2019-05-14T11:00,14.5,37,0.00
2019-05-14T12:00,15.4,30,0.00
2019-05-14T13:00,15.4,34,0.00
2019-05-14T14:00,17.1,34,0.00
2019-05-14T15:00,20.1,24,0.00
2019-05-14T16:00,23.6,15,0.00
2019-05-14T17:00,26.2,12,0.00
2019-05-14T18:00,28.0,12,0.00
2019-05-14T19:00,29.2,12,0.00
2019-05-14T20:00,30.2,11,0.00
2019-05-14T21:00,31.4,10,0.00
2019-05-14T22:00,31.6,11,0.00
2019-05-14T23:00,29.2,15,0.00
2019-05-15T00:00,28.2,16,0.00
2019-05-15T01:00,26.6,20,0.00
2019-05-15T02:00,24.8,24,0.00
2019-05-15T03:00,23.0,28,0.00
2019-05-15T04:00,21.8,32,0.00
2019-05-15T05:00,19.8,57,0.00
2019-05-15T06:00,18.5,65,0.00
2019-05-15T07:00,17.8,74,0.00
2019-05-15T08:00,16.5,87,0.00
2019-05-15T09:00,15.8,82,0.00
2019-05-15T10:00,15.2,75,0.00
2019-05-15T11:00,15.1,75,0.00
2019-05-15T12:00,14.4,92,0.00
2019-05-15T13:00,15.2,86,0.00
2019-05-15T14:00,16.9,69,0.00
2019-05-15T15:00,18.5,61,0.00
2019-05-15T16:00,21.2,45,0.00
2019-05-15T17:00,24.4,32,0.00
2019-05-15T18:00,26.9,21,0.00
2019-05-15T19:00,28.5,17,0.00
2019-05-15T20:00,28.9,19,0.00
2019-05-15T21:00,29.0,18,0.00
2019-05-15T22:00,28.8,18,0.00
2019-05-15T23:00,28.0,20,0.10
2019-05-16T00:00,25.5,26,0.00
2019-05-16T01:00,24.5,30,0.00
2019-05-16T02:00,22.4,44,0.00
2019-05-16T03:00,20.1,59,0.00
2019-05-16T04:00,18.8,63,0.00
2019-05-16T05:00,19.1,62,0.00
2019-05-16T06:00,18.6,62,0.00
2019-05-16T07:00,17.5,68,0.00
2019-05-16T08:00,16.6,70,0.00
2019-05-16T09:00,16.5,65,0.00
2019-05-16T10:00,15.5,75,0.00
2019-05-16T11:00,14.8,89,0.00
2019-05-16T12:00,14.1,97,0.00
2019-05-16T13:00,15.1,88,0.00
2019-05-16T14:00,16.9,68,0.00
2019-05-16T15:00,19.4,57,0.00
2019-05-16T16:00,22.2,42,0.00
2019-05-16T17:00,24.8,31,0.00
2019-05-16T18:00,27.0,25,0.00
2019-05-16T19:00,27.7,23,0.00
2019-05-16T20:00,27.0,24,0.00
2019-05-16T21:00,26.9,23,0.00
2019-05-16T22:00,20.5,56,1.00
2019-05-16T23:00,21.7,47,0.30
2019-05-17T00:00,23.8,34,2.30
2019-05-17T01:00,21.1,46,0.10
2019-05-17T02:00,20.4,52,0.00
2019-05-17T03:00,18.7,62,0.00
2019-05-17T04:00,17.4,66,0.00
2019-05-17T05:00,16.7,67,0.00
2019-05-17T06:00,15.6,75,0.00
2019-05-17T07:00,14.6,86,0.00
2019-05-17T08:00,14.2,79,0.00
2019-05-17T09:00,14.2,76,0.00
2019-05-17T10:00,14.3,79,0.00
2019-05-17T11:00,13.0,85,0.00
2019-05-17T12:00,13.4,77,0.00
2019-05-17T13:00,13.9,75,0.00
2019-05-17T14:00,16.6,64,0.00
2019-05-17T15:00,19.5,51,0.00
2019-05-17T16:00,22.2,39,0.00
2019-05-17T17:00,24.4,32,0.00
2019-05-17T18:00,26.0,27,0.00
2019-05-17T19:00,26.1,25,0.00
2019-05-17T20:00,26.7,22,0.00
2019-05-17T21:00,22.9,37,0.10
2019-05-17T22:00,26.2,24,0.00
2019-05-17T23:00,22.5,40,0.40
2019-05-18T00:00,23.2,32,0.30
2019-05-18T01:00,21.1,44,0.00
2019-05-18T02:00,20.0,52,0.00
2019-05-18T03:00,19.5,56,0.00
2019-05-18T04:00,17.9,61,0.00
2019-05-18T05:00,16.2,74,0.00
2019-05-18T06:00,15.4,78,0.00
2019-05-18T07:00,15.6,73,0.00
2019-05-18T08:00,14.8,74,0.00
2019-05-18T09:00,14.2,76,0.00
2019-05-18T10:00,12.8,85,0.00
2019-05-18T11:00,12.2,86,0.00
2019-05-18T12:00,12.1,85,0.00
2019-05-18T13:00,14.8,70,0.00
2019-05-18T14:00,17.1,64,0.00
2019-05-18T15:00,19.1,57,0.00
2019-05-18T16:00,21.3,50,0.00
2019-05-18T17:00,23.0,40,0.00
2019-05-18T18:00,24.1,31,0.00
2019-05-18T19:00,25.5,25,0.00
2019-05-18T20:00,26.6,20,0.00
2019-05-18T21:00,27.2,20,0.20
2019-05-18T22:00,24.2,34,0.00
2019-05-18T23:00,24.8,26,0.00
2019-05-19T00:00,24.8,27,0.00
2019-05-19T01:00,22.9,34,0.00
2019-05-19T02:00,21.7,43,0.00
2019-05-19T03:00,20.5,45,0.00
2019-05-19T04:00,19.0,55,0.00
2019-05-19T05:00,18.6,55,0.00
2019-05-19T06:00,17.9,56,0.00
2019-05-19T07:00,15.9,70,0.00
2019-05-19T08:00,14.6,75,0.00
2019-05-19T09:00,14.2,69,0.00
2019-05-19T10:00,12.6,82,0.00
2019-05-19T11:00,11.9,81,0.00
2019-05-19T12:00,11.6,83,0.00
